time_s,x_tip_m,y_sample_m,s_separation_m,contact_status
3.592000000000000168e-05,2.305581029364895742e-09,0.000000000000000000e+00,2.630558102936489476e-08,0.000000000000000000e+00
3.593600000000000288e-05,2.299215668533828353e-09,0.000000000000000000e+00,2.629921566853382819e-08,0.000000000000000000e+00
3.595200000000000408e-05,2.290558454066939278e-09,0.000000000000000000e+00,2.629055845406693871e-08,0.000000000000000000e+00
3.596800000000000528e-05,2.279616053924062950e-09,0.000000000000000000e+00,2.627961605392406403e-08,0.000000000000000000e+00
3.598399999999999971e-05,2.266397416017733365e-09,0.000000000000000000e+00,2.626639741601773321e-08,0.000000000000000000e+00
3.600000000000000091e-05,2.250913761233996552e-09,0.000000000000000000e+00,2.625091376123399557e-08,0.000000000000000000e+00
3.601600000000000211e-05,2.233178574183398093e-09,0.000000000000000000e+00,2.623317857418339669e-08,0.000000000000000000e+00
3.603200000000000332e-05,2.213207591689455467e-09,0.000000000000000000e+00,2.621320759168945655e-08,0.000000000000000000e+00
3.604800000000000452e-05,2.191018789024176205e-09,0.000000000000000000e+00,2.619101878902417563e-08,0.000000000000000000e+00
3.606399999999999894e-05,2.166632363902437705e-09,0.000000000000000000e+00,2.616663236390243755e-08,0.000000000000000000e+00
3.608000000000000015e-05,2.140070718249295742e-09,0.000000000000000000e+00,2.614007071824929393e-08,0.000000000000000000e+00
3.609600000000000135e-05,2.111358437756510109e-09,0.000000000000000000e+00,2.611135843775650995e-08,0.000000000000000000e+00
3.611200000000000255e-05,2.080522269246801747e-09,0.000000000000000000e+00,2.608052226924679993e-08,0.000000000000000000e+00
3.612800000000000375e-05,2.047591095866550249e-09,0.000000000000000000e+00,2.604759109586654844e-08,0.000000000000000000e+00
3.614400000000000495e-05,2.012595910129828104e-09,0.000000000000000000e+00,2.601259591012982712e-08,0.000000000000000000e+00
3.615999999999999938e-05,1.975569784838822417e-09,0.000000000000000000e+00,2.597556978483882391e-08,0.000000000000000000e+00
3.617600000000000058e-05,1.936547841907839755e-09,0.000000000000000000e+00,2.593654784190783918e-08,0.000000000000000000e+00
3.619200000000000178e-05,1.895567219120196559e-09,0.000000000000000000e+00,2.589556721912019723e-08,0.000000000000000000e+00
3.620800000000000299e-05,1.852667034849384162e-09,0.000000000000000000e+00,2.585266703484938359e-08,0.000000000000000000e+00
3.622400000000000419e-05,1.807888350777956687e-09,0.000000000000000000e+00,2.580788835077795529e-08,0.000000000000000000e+00
3.624000000000000539e-05,1.761274132649604933e-09,0.000000000000000000e+00,2.576127413264960415e-08,0.000000000000000000e+00
3.625599999999999982e-05,1.712869209091880485e-09,0.000000000000000000e+00,2.571286920909188095e-08,0.000000000000000000e+00
3.627200000000000102e-05,1.662720228548978602e-09,0.000000000000000000e+00,2.566272022854897720e-08,0.000000000000000000e+00
3.628800000000000222e-05,1.610875614365912637e-09,0.000000000000000000e+00,2.561087561436591393e-08,0.000000000000000000e+00
3.630400000000000342e-05,1.557385518067285503e-09,0.000000000000000000e+00,2.555738551806728617e-08,0.000000000000000000e+00
3.632000000000000462e-05,1.502301770875700441e-09,0.000000000000000000e+00,2.550230177087570111e-08,0.000000000000000000e+00
3.633599999999999905e-05,1.445677833516646464e-09,0.000000000000000000e+00,2.544567783351664527e-08,0.000000000000000000e+00
3.635200000000000025e-05,1.387568744358439223e-09,0.000000000000000000e+00,2.538756874435843906e-08,0.000000000000000000e+00
3.636800000000000145e-05,1.328031065937499108e-09,0.000000000000000000e+00,2.532803106593749833e-08,0.000000000000000000e+00
3.638400000000000266e-05,1.267122829920899878e-09,0.000000000000000000e+00,2.526712282992089951e-08,0.000000000000000000e+00
3.640000000000000386e-05,1.204903480559720280e-09,0.000000000000000000e+00,2.520490348055972074e-08,0.000000000000000000e+00
3.641600000000000506e-05,1.141433816688281827e-09,0.000000000000000000e+00,2.514143381668828208e-08,0.000000000000000000e+00
3.643199999999999949e-05,1.076775932325850464e-09,0.000000000000000000e+00,2.507677593232585093e-08,0.000000000000000000e+00
3.644800000000000069e-05,1.010993155938819321e-09,0.000000000000000000e+00,2.501099315593881771e-08,0.000000000000000000e+00
3.646400000000000189e-05,9.441499884227730038e-10,0.000000000000000000e+00,2.494414998842277326e-08,0.000000000000000000e+00
3.648000000000000309e-05,8.763120398651602908e-10,0.000000000000000000e+00,2.487631203986515972e-08,0.000000000000000000e+00
3.649600000000000429e-05,8.075459651505665005e-10,0.000000000000000000e+00,2.480754596515056686e-08,0.000000000000000000e+00
3.651200000000000550e-05,7.379193984717828738e-10,0.000000000000000000e+00,2.473791939847178416e-08,0.000000000000000000e+00
3.652799999999999992e-05,6.675008868110124140e-10,0.000000000000000000e+00,2.466750088681101308e-08,0.000000000000000000e+00
3.654400000000000112e-05,5.963598224566322456e-10,0.000000000000000000e+00,2.459635982245663302e-08,0.000000000000000000e+00
3.656000000000000233e-05,5.245663746219474010e-10,0.000000000000000000e+00,2.452456637462194693e-08,0.000000000000000000e+00
3.657600000000000353e-05,4.521914202333213202e-10,0.000000000000000000e+00,2.445219142023332183e-08,0.000000000000000000e+00
3.659200000000000473e-05,3.793064739559520380e-10,0.000000000000000000e+00,2.437930647395595327e-08,0.000000000000000000e+00
3.660799999999999916e-05,3.059836175263789938e-10,0.000000000000000000e+00,2.430598361752637971e-08,0.000000000000000000e+00
3.662400000000000036e-05,2.322954284615539467e-10,0.000000000000000000e+00,2.423229542846155415e-08,0.000000000000000000e+00
3.664000000000000156e-05,1.583149082149882317e-10,0.000000000000000000e+00,2.415831490821498854e-08,0.000000000000000000e+00
3.665600000000000276e-05,8.411540985109823822e-11,0.000000000000000000e+00,2.408411540985109858e-08,0.000000000000000000e+00
3.667200000000000396e-05,9.770565309409511220e-12,0.000000000000000000e+00,2.400977056530940922e-08,0.000000000000000000e+00
3.668800000000000517e-05,-6.464578766925169252e-11,0.000000000000000000e+00,2.393535421233074764e-08,0.000000000000000000e+00
3.670399999999999959e-05,-1.390596788820546022e-10,0.000000000000000000e+00,2.386094032111794441e-08,0.000000000000000000e+00
3.672000000000000079e-05,-2.133970791960983975e-10,0.000000000000000000e+00,2.378660292080390077e-08,0.000000000000000000e+00
3.673600000000000200e-05,-2.875839741998835263e-10,0.000000000000000000e+00,2.371241602580011512e-08,0.000000000000000000e+00
3.675200000000000320e-05,-3.615464379010391425e-10,0.000000000000000000e+00,2.363845356209896018e-08,0.000000000000000000e+00
3.676800000000000440e-05,-4.352107063969191750e-10,0.000000000000000000e+00,2.356478929360308170e-08,0.000000000000000000e+00
3.678400000000000560e-05,-5.085032514446470071e-10,0.000000000000000000e+00,2.349149674855535263e-08,0.000000000000000000e+00
3.680000000000000003e-05,-5.813508538572270781e-10,0.000000000000000000e+00,2.341864914614277338e-08,0.000000000000000000e+00
3.681600000000000123e-05,-6.536806766524562995e-10,0.000000000000000000e+00,2.334631932334754364e-08,0.000000000000000000e+00
3.683200000000000243e-05,-7.254203378815535674e-10,0.000000000000000000e+00,2.327457966211844493e-08,0.000000000000000000e+00
3.684800000000000363e-05,-7.964979830646847174e-10,0.000000000000000000e+00,2.320350201693531595e-08,0.000000000000000000e+00
3.686400000000000484e-05,-8.668423571608919144e-10,0.000000000000000000e+00,2.313315764283910824e-08,0.000000000000000000e+00
3.687999999999999926e-05,-9.363828760003431325e-10,0.000000000000000000e+00,2.306361712399965547e-08,0.000000000000000000e+00
3.689600000000000046e-05,-1.005049697107290323e-09,0.000000000000000000e+00,2.299495030289271097e-08,0.000000000000000000e+00
3.691200000000000167e-05,-1.072773789842677627e-09,0.000000000000000000e+00,2.292722621015732139e-08,0.000000000000000000e+00
3.692800000000000287e-05,-1.139487004795956833e-09,0.000000000000000000e+00,2.286051299520404218e-08,0.000000000000000000e+00
3.694400000000000407e-05,-1.205122142356361381e-09,0.000000000000000000e+00,2.279487785764364011e-08,0.000000000000000000e+00
3.696000000000000527e-05,-1.269613020394648422e-09,0.000000000000000000e+00,2.273038697960535245e-08,0.000000000000000000e+00
3.697599999999999970e-05,-1.332894540987149583e-09,0.000000000000000000e+00,2.266710545901284922e-08,0.000000000000000000e+00
3.699200000000000090e-05,-1.394902756114868840e-09,0.000000000000000000e+00,2.260509724388513183e-08,0.000000000000000000e+00
3.700800000000000210e-05,-1.455574932271333954e-09,0.000000000000000000e+00,2.254442506772866485e-08,0.000000000000000000e+00
3.702400000000000331e-05,-1.514849613913940639e-09,0.000000000000000000e+00,2.248515038608605858e-08,0.000000000000000000e+00
3.704000000000000451e-05,-1.572666685694626291e-09,0.000000000000000000e+00,2.242733331430537231e-08,0.000000000000000000e+00
3.705599999999999893e-05,-1.628967433406877499e-09,0.000000000000000000e+00,2.237103256659312255e-08,0.000000000000000000e+00
3.707200000000000014e-05,-1.683694603587299946e-09,0.000000000000000000e+00,2.231630539641270051e-08,0.000000000000000000e+00
3.708800000000000134e-05,-1.736792461711272032e-09,0.000000000000000000e+00,2.226320753828872864e-08,0.000000000000000000e+00
3.710400000000000254e-05,-1.788206848923556368e-09,0.000000000000000000e+00,2.221179315107644327e-08,0.000000000000000000e+00
3.712000000000000374e-05,-1.837885237246150968e-09,0.000000000000000000e+00,2.216211476275384742e-08,0.000000000000000000e+00
3.713600000000000494e-05,-1.885776783207137436e-09,0.000000000000000000e+00,2.211422321679286199e-08,0.000000000000000000e+00
3.715199999999999937e-05,-1.931832379835806914e-09,0.000000000000000000e+00,2.206816762016419169e-08,0.000000000000000000e+00
3.716800000000000057e-05,-1.976004706970933969e-09,0.000000000000000000e+00,2.202399529302906711e-08,0.000000000000000000e+00
3.718400000000000177e-05,-2.018248279830697557e-09,0.000000000000000000e+00,2.198175172016930352e-08,0.000000000000000000e+00
3.720000000000000298e-05,-2.058519495794449867e-09,0.000000000000000000e+00,2.194148050420554873e-08,0.000000000000000000e+00
3.721600000000000418e-05,-2.096776679348265189e-09,0.000000000000000000e+00,2.190322332065173631e-08,0.000000000000000000e+00
3.723200000000000538e-05,-2.132980125147998172e-09,0.000000000000000000e+00,2.186701987485200001e-08,0.000000000000000000e+00
3.724799999999999981e-05,-2.167092139155416985e-09,0.000000000000000000e+00,2.183290786084458161e-08,0.000000000000000000e+00
3.726400000000000101e-05,-2.199077077804863700e-09,0.000000000000000000e+00,2.180092292219513655e-08,0.000000000000000000e+00
3.728000000000000221e-05,-2.228901385159816147e-09,0.000000000000000000e+00,2.177109861484018452e-08,0.000000000000000000e+00
3.729600000000000341e-05,-2.256533628020705792e-09,0.000000000000000000e+00,2.174346637197929446e-08,0.000000000000000000e+00
3.731200000000000461e-05,-2.281944528947343805e-09,0.000000000000000000e+00,2.171805547105265479e-08,0.000000000000000000e+00
3.732799999999999904e-05,-2.305106997161371726e-09,0.000000000000000000e+00,2.169489300283862811e-08,0.000000000000000000e+00
3.734400000000000024e-05,-2.325996157296221499e-09,0.000000000000000000e+00,2.167400384270377875e-08,0.000000000000000000e+00
3.736000000000000144e-05,-2.344589375964199642e-09,0.000000000000000000e+00,2.165541062403580020e-08,0.000000000000000000e+00
3.737600000000000265e-05,-2.360866286112459728e-09,0.000000000000000000e+00,2.163913371388753929e-08,0.000000000000000000e+00
3.739200000000000385e-05,-2.374808809141801629e-09,0.000000000000000000e+00,2.162519119085819656e-08,0.000000000000000000e+00
3.740800000000000505e-05,-2.386401174764453612e-09,0.000000000000000000e+00,2.161359882523554540e-08,0.000000000000000000e+00
3.742399999999999948e-05,-2.395629938579216868e-09,0.000000000000000000e+00,2.160437006142078256e-08,0.000000000000000000e+00
3.744000000000000068e-05,-2.402483997344622634e-09,0.000000000000000000e+00,2.159751600265537597e-08,0.000000000000000000e+00
3.745600000000000188e-05,-2.406954601933014866e-09,0.000000000000000000e+00,2.159304539806698622e-08,0.000000000000000000e+00
3.747200000000000308e-05,-2.409035367950784563e-09,0.000000000000000000e+00,2.159096463204921528e-08,0.000000000000000000e+00
3.748800000000000428e-05,-2.408722284012282321e-09,0.000000000000000000e+00,2.159127771598771587e-08,0.000000000000000000e+00
3.750400000000000549e-05,-2.406013717657273208e-09,0.000000000000000000e+00,2.159398628234272663e-08,0.000000000000000000e+00
3.751999999999999991e-05,-2.400910418904133696e-09,0.000000000000000000e+00,2.159908958109586490e-08,0.000000000000000000e+00
3.753600000000000111e-05,-2.393415521433340314e-09,0.000000000000000000e+00,2.160658447856665953e-08,0.000000000000000000e+00
3.755200000000000232e-05,-2.383534541398160123e-09,0.000000000000000000e+00,2.161646545860184137e-08,0.000000000000000000e+00
3.756800000000000352e-05,-2.371275373861810519e-09,0.000000000000000000e+00,2.162872462613818891e-08,0.000000000000000000e+00
3.758400000000000472e-05,-2.356648286862724543e-09,0.000000000000000000e+00,2.164335171313727447e-08,0.000000000000000000e+00
3.759999999999999915e-05,-2.339665913111921527e-09,0.000000000000000000e+00,2.166033408688807790e-08,0.000000000000000000e+00
3.761600000000000035e-05,-2.320343239328844088e-09,0.000000000000000000e+00,2.167965676067115451e-08,0.000000000000000000e+00
3.763200000000000155e-05,-2.298697593224386165e-09,0.000000000000000000e+00,2.170130240677561243e-08,0.000000000000000000e+00
3.764800000000000275e-05,-2.274748628142180598e-09,0.000000000000000000e+00,2.172525137185781842e-08,0.000000000000000000e+00
3.766400000000000395e-05,-2.248518305371564365e-09,0.000000000000000000e+00,2.175148169462843506e-08,0.000000000000000000e+00
3.768000000000000516e-05,-2.220030874147968922e-09,0.000000000000000000e+00,2.177996912585203009e-08,0.000000000000000000e+00
3.769599999999999958e-05,-2.189312849358795893e-09,0.000000000000000000e+00,2.181068715064120519e-08,0.000000000000000000e+00
3.771200000000000078e-05,-2.156392986975145377e-09,0.000000000000000000e+00,2.184360701302485612e-08,0.000000000000000000e+00
3.772800000000000199e-05,-2.121302257232044644e-09,0.000000000000000000e+00,2.187869774276795561e-08,0.000000000000000000e+00
3.774400000000000319e-05,-2.084073815582084057e-09,0.000000000000000000e+00,2.191592618441791454e-08,0.000000000000000000e+00
3.776000000000000439e-05,-2.044742971449609941e-09,0.000000000000000000e+00,2.195525702855038990e-08,0.000000000000000000e+00
3.777600000000000559e-05,-2.003347154814835576e-09,0.000000000000000000e+00,2.199665284518516468e-08,0.000000000000000000e+00
3.779200000000000002e-05,-1.959925880659418999e-09,0.000000000000000000e+00,2.204007411934058084e-08,0.000000000000000000e+00
3.780800000000000122e-05,-1.914520711307207771e-09,0.000000000000000000e+00,2.208547928869279290e-08,0.000000000000000000e+00
3.782400000000000242e-05,-1.867175216695984171e-09,0.000000000000000000e+00,2.213282478330401526e-08,0.000000000000000000e+00
3.784000000000000362e-05,-1.817934932618126094e-09,0.000000000000000000e+00,2.218206506738187519e-08,0.000000000000000000e+00
3.785600000000000483e-05,-1.766847316970158400e-09,0.000000000000000000e+00,2.223315268302984247e-08,0.000000000000000000e+00
3.787199999999999925e-05,-1.713961704053182797e-09,0.000000000000000000e+00,2.228603829594681746e-08,0.000000000000000000e+00
3.788800000000000045e-05,-1.659329256968151764e-09,0.000000000000000000e+00,2.234067074303184849e-08,0.000000000000000000e+00
3.790400000000000166e-05,-1.603002918151886737e-09,0.000000000000000000e+00,2.239699708184811310e-08,0.000000000000000000e+00
3.792000000000000286e-05,-1.545037358101625145e-09,0.000000000000000000e+00,2.245496264189837511e-08,0.000000000000000000e+00
3.793600000000000406e-05,-1.485488922337731476e-09,0.000000000000000000e+00,2.251451107766226692e-08,0.000000000000000000e+00
3.795200000000000526e-05,-1.424415576655995284e-09,0.000000000000000000e+00,2.257558442334400600e-08,0.000000000000000000e+00
3.796799999999999969e-05,-1.361876850722691245e-09,0.000000000000000000e+00,2.263812314927730818e-08,0.000000000000000000e+00
3.798400000000000089e-05,-1.297933780067263608e-09,0.000000000000000000e+00,2.270206621993273499e-08,0.000000000000000000e+00
3.800000000000000209e-05,-1.232648846529144487e-09,0.000000000000000000e+00,2.276735115347085639e-08,0.000000000000000000e+00
3.801600000000000329e-05,-1.166085917216794569e-09,0.000000000000000000e+00,2.283391408278320693e-08,0.000000000000000000e+00
3.803200000000000450e-05,-1.098310182038588357e-09,0.000000000000000000e+00,2.290168981796141231e-08,0.000000000000000000e+00
3.804800000000000570e-05,-1.029388089866633536e-09,0.000000000000000000e+00,2.297061191013336755e-08,0.000000000000000000e+00
3.806400000000000012e-05,-9.593872833960268292e-10,0.000000000000000000e+00,2.304061271660397156e-08,0.000000000000000000e+00
3.808000000000000133e-05,-8.883765327633968456e-10,0.000000000000000000e+00,2.311162346723660299e-08,0.000000000000000000e+00
3.809600000000000253e-05,-8.164256679898725163e-10,0.000000000000000000e+00,2.318357433201012877e-08,0.000000000000000000e+00
3.811200000000000373e-05,-7.436055103148381091e-10,0.000000000000000000e+00,2.325639448968516194e-08,0.000000000000000000e+00
3.812800000000000493e-05,-6.699878024879942612e-10,0.000000000000000000e+00,2.333001219751200455e-08,0.000000000000000000e+00
3.814399999999999936e-05,-5.956451380883360432e-10,0.000000000000000000e+00,2.340435486191166266e-08,0.000000000000000000e+00
3.816000000000000056e-05,-5.206508899396818765e-10,0.000000000000000000e+00,2.347934911006031796e-08,0.000000000000000000e+00
3.817600000000000176e-05,-4.450791376933447431e-10,0.000000000000000000e+00,2.355492086230665443e-08,0.000000000000000000e+00
3.819200000000000296e-05,-3.690045946494210705e-10,0.000000000000000000e+00,2.363099540535057825e-08,0.000000000000000000e+00
3.820800000000000417e-05,-2.925025338889882779e-10,0.000000000000000000e+00,2.370749746611101239e-08,0.000000000000000000e+00
3.822400000000000537e-05,-2.156487137902468173e-10,0.000000000000000000e+00,2.378435128620975196e-08,0.000000000000000000e+00
3.823999999999999979e-05,-1.385193030023127148e-10,0.000000000000000000e+00,2.386148069699768552e-08,0.000000000000000000e+00
3.825600000000000100e-05,-6.119080495096664957e-11,0.000000000000000000e+00,2.393880919504903176e-08,0.000000000000000000e+00
3.827200000000000220e-05,1.626001804881063676e-11,0.000000000000000000e+00,2.401626001804881125e-08,0.000000000000000000e+00
3.828800000000000340e-05,9.375622099823452909e-11,0.000000000000000000e+00,2.409375622099823356e-08,0.000000000000000000e+00
3.830400000000000460e-05,1.712207526623871308e-10,0.000000000000000000e+00,2.417122075266238857e-08,0.000000000000000000e+00
3.831999999999999903e-05,2.485765321842033747e-10,0.000000000000000000e+00,2.424857653218420461e-08,0.000000000000000000e+00
3.833600000000000023e-05,3.257465257885885173e-10,0.000000000000000000e+00,2.432574652578858893e-08,0.000000000000000000e+00
3.835200000000000143e-05,4.026538235003324884e-10,0.000000000000000000e+00,2.440265382350033259e-08,0.000000000000000000e+00
3.836800000000000263e-05,4.792217157994131047e-10,0.000000000000000000e+00,2.447922171579941429e-08,0.000000000000000000e+00
3.838400000000000384e-05,5.553737701372827806e-10,0.000000000000000000e+00,2.455537377013728159e-08,0.000000000000000000e+00
3.840000000000000504e-05,6.310339072378099325e-10,0.000000000000000000e+00,2.463103390723781039e-08,0.000000000000000000e+00
3.841599999999999946e-05,7.061264771067036340e-10,0.000000000000000000e+00,2.470612647710670316e-08,0.000000000000000000e+00
3.843200000000000067e-05,7.805763346734782257e-10,0.000000000000000000e+00,2.478057633467347662e-08,0.000000000000000000e+00
3.844800000000000187e-05,8.543089149903219303e-10,0.000000000000000000e+00,2.485430891499032218e-08,0.000000000000000000e+00
3.846400000000000307e-05,9.272503079126154253e-10,0.000000000000000000e+00,2.492725030791261537e-08,0.000000000000000000e+00
3.848000000000000427e-05,9.993273321863045317e-10,0.000000000000000000e+00,2.499932733218630354e-08,0.000000000000000000e+00
3.849600000000000547e-05,1.070467608867862327e-09,0.000000000000000000e+00,2.507046760886786155e-08,0.000000000000000000e+00
3.851199999999999990e-05,1.140599634003182943e-09,0.000000000000000000e+00,2.514059963400318278e-08,0.000000000000000000e+00
3.852800000000000110e-05,1.209652850492430269e-09,0.000000000000000000e+00,2.520965285049242866e-08,0.000000000000000000e+00
3.854400000000000230e-05,1.277557719068619920e-09,0.000000000000000000e+00,2.527755771906862017e-08,0.000000000000000000e+00
3.856000000000000351e-05,1.344245788318535217e-09,0.000000000000000000e+00,2.534424578831853630e-08,0.000000000000000000e+00
3.857600000000000471e-05,1.409649763675482705e-09,0.000000000000000000e+00,2.540964976367548317e-08,0.000000000000000000e+00
3.859199999999999913e-05,1.473703575314354369e-09,0.000000000000000000e+00,2.547370357531435483e-08,0.000000000000000000e+00
3.860800000000000034e-05,1.536342444880510374e-09,0.000000000000000000e+00,2.553634244488051166e-08,0.000000000000000000e+00
3.862400000000000154e-05,1.597502950985098515e-09,0.000000000000000000e+00,2.559750295098509753e-08,0.000000000000000000e+00
3.864000000000000274e-05,1.657123093400608231e-09,0.000000000000000000e+00,2.565712309340060807e-08,0.000000000000000000e+00
3.865600000000000394e-05,1.715142355891694889e-09,0.000000000000000000e+00,2.571514235589169370e-08,0.000000000000000000e+00
3.867200000000000514e-05,1.771501767617624461e-09,0.000000000000000000e+00,2.577150176761762347e-08,0.000000000000000000e+00
3.868799999999999957e-05,1.826143963044058283e-09,0.000000000000000000e+00,2.582614396304405709e-08,0.000000000000000000e+00
3.870400000000000077e-05,1.879013240303336712e-09,0.000000000000000000e+00,2.587901324030333697e-08,0.000000000000000000e+00
3.872000000000000197e-05,1.930055617943917044e-09,0.000000000000000000e+00,2.593005561794391564e-08,0.000000000000000000e+00
3.873600000000000318e-05,1.979218890011180932e-09,0.000000000000000000e+00,2.597921889001118119e-08,0.000000000000000000e+00
3.875200000000000438e-05,2.026452679403445318e-09,0.000000000000000000e+00,2.602645267940344557e-08,0.000000000000000000e+00
3.876800000000000558e-05,2.071708489448681401e-09,0.000000000000000000e+00,2.607170848944868083e-08,0.000000000000000000e+00
3.878400000000000001e-05,2.114939753649181369e-09,0.000000000000000000e+00,2.611493975364918245e-08,0.000000000000000000e+00
3.880000000000000121e-05,2.156101883543196027e-09,0.000000000000000000e+00,2.615610188354319587e-08,0.000000000000000000e+00
3.881600000000000241e-05,2.195152314634398874e-09,0.000000000000000000e+00,2.619515231463439789e-08,0.000000000000000000e+00
3.883200000000000361e-05,2.232050550341925167e-09,0.000000000000000000e+00,2.623205055034192501e-08,0.000000000000000000e+00
3.884800000000000482e-05,2.266758203925664752e-09,0.000000000000000000e+00,2.626675820392566542e-08,0.000000000000000000e+00
3.886399999999999924e-05,2.299239038343474743e-09,0.000000000000000000e+00,2.629923903834347376e-08,0.000000000000000000e+00
3.888000000000000044e-05,2.329459003998998912e-09,0.000000000000000000e+00,2.632945900399899917e-08,0.000000000000000000e+00
3.889600000000000164e-05,2.357386274340856078e-09,0.000000000000000000e+00,2.635738627434085551e-08,0.000000000000000000e+00
3.891200000000000285e-05,2.382991279276067837e-09,0.000000000000000000e+00,2.638299127927606602e-08,0.000000000000000000e+00
3.892800000000000405e-05,2.406246736362742497e-09,0.000000000000000000e+00,2.640624673636274316e-08,0.000000000000000000e+00
3.894400000000000525e-05,2.427127679749222080e-09,0.000000000000000000e+00,2.642712767974922068e-08,0.000000000000000000e+00
3.895999999999999968e-05,2.445611486829117701e-09,0.000000000000000000e+00,2.644561148682911837e-08,0.000000000000000000e+00
3.897600000000000088e-05,2.461677902583906964e-09,0.000000000000000000e+00,2.646167790258390763e-08,0.000000000000000000e+00
3.899200000000000208e-05,2.475309061587057009e-09,0.000000000000000000e+00,2.647530906158705726e-08,0.000000000000000000e+00
3.900800000000000328e-05,2.486489507645936054e-09,0.000000000000000000e+00,2.648648950764593672e-08,0.000000000000000000e+00
3.902400000000000449e-05,2.495206211060123339e-09,0.000000000000000000e+00,2.649520621106012235e-08,0.000000000000000000e+00
3.904000000000000569e-05,2.501448583477074966e-09,0.000000000000000000e+00,2.650144858347707481e-08,0.000000000000000000e+00
3.905600000000000011e-05,2.505208490328490762e-09,0.000000000000000000e+00,2.650520849032849184e-08,0.000000000000000000e+00
3.907200000000000132e-05,2.506480260833117839e-09,0.000000000000000000e+00,2.650648026083311892e-08,0.000000000000000000e+00
3.908800000000000252e-05,2.505260695554146889e-09,0.000000000000000000e+00,2.650526069555414590e-08,0.000000000000000000e+00
3.910400000000000372e-05,2.501549071501777942e-09,0.000000000000000000e+00,2.650154907150177654e-08,0.000000000000000000e+00
3.912000000000000492e-05,2.495347144773976693e-09,0.000000000000000000e+00,2.649534714477397612e-08,0.000000000000000000e+00
3.913599999999999935e-05,2.486659150730888012e-09,0.000000000000000000e+00,2.648665915073088744e-08,0.000000000000000000e+00
3.915200000000000055e-05,2.475491801700822569e-09,0.000000000000000000e+00,2.647549180170082075e-08,0.000000000000000000e+00
3.916800000000000175e-05,2.461854282218197487e-09,0.000000000000000000e+00,2.646185428221819816e-08,0.000000000000000000e+00
3.918400000000000295e-05,2.445758241796269495e-09,0.000000000000000000e+00,2.644575824179626809e-08,0.000000000000000000e+00
3.920000000000000416e-05,2.427217785239949976e-09,0.000000000000000000e+00,2.642721778523995023e-08,0.000000000000000000e+00
3.921600000000000536e-05,2.406249460506458817e-09,0.000000000000000000e+00,2.640624946050645700e-08,0.000000000000000000e+00
3.923199999999999978e-05,2.382872244124012872e-09,0.000000000000000000e+00,2.638287224412401189e-08,0.000000000000000000e+00
3.924800000000000099e-05,2.357107524181188778e-09,0.000000000000000000e+00,2.635710752418118779e-08,0.000000000000000000e+00
3.926400000000000219e-05,2.328979080902032592e-09,0.000000000000000000e+00,2.632897908090203285e-08,0.000000000000000000e+00
3.928000000000000339e-05,2.298513064824404095e-09,0.000000000000000000e+00,2.629851306482440394e-08,0.000000000000000000e+00
3.929600000000000459e-05,2.265737972601440353e-09,0.000000000000000000e+00,2.626573797260143978e-08,0.000000000000000000e+00
3.931200000000000579e-05,2.230684620448416159e-09,0.000000000000000000e+00,2.623068462044841476e-08,0.000000000000000000e+00
3.932800000000000022e-05,2.193386115259632735e-09,0.000000000000000000e+00,2.619338611525963340e-08,0.000000000000000000e+00
3.934400000000000142e-05,2.153877823422311945e-09,0.000000000000000000e+00,2.615387782342231179e-08,0.000000000000000000e+00
3.936000000000000262e-05,2.112197337356786069e-09,0.000000000000000000e+00,2.611219733735678756e-08,0.000000000000000000e+00
3.937600000000000383e-05,2.068384439814562004e-09,0.000000000000000000e+00,2.606838443981456102e-08,0.000000000000000000e+00
3.939200000000000503e-05,2.022481065968096122e-09,0.000000000000000000e+00,2.602248106596809472e-08,0.000000000000000000e+00
3.940799999999999945e-05,1.974531263328343208e-09,0.000000000000000000e+00,2.597453126332834429e-08,0.000000000000000000e+00
3.942400000000000066e-05,1.924581149528333282e-09,0.000000000000000000e+00,2.592458114952833188e-08,0.000000000000000000e+00
3.944000000000000186e-05,1.872678868013186534e-09,0.000000000000000000e+00,2.587267886801318513e-08,0.000000000000000000e+00
3.945600000000000306e-05,1.818874541679091967e-09,0.000000000000000000e+00,2.581887454167909243e-08,0.000000000000000000e+00
3.947200000000000426e-05,1.763220224505853786e-09,0.000000000000000000e+00,2.576322022450585218e-08,0.000000000000000000e+00
3.948800000000000546e-05,1.705769851229640943e-09,0.000000000000000000e+00,2.570576985122963934e-08,0.000000000000000000e+00
3.950399999999999989e-05,1.646579185104562974e-09,0.000000000000000000e+00,2.564657918510456447e-08,0.000000000000000000e+00
3.952000000000000109e-05,1.585705763803637463e-09,0.000000000000000000e+00,2.558570576380363896e-08,0.000000000000000000e+00
3.953600000000000229e-05,1.523208843511607271e-09,0.000000000000000000e+00,2.552320884351160608e-08,0.000000000000000000e+00
3.955200000000000350e-05,1.459149341263906569e-09,0.000000000000000000e+00,2.545914934126390765e-08,0.000000000000000000e+00
3.956800000000000470e-05,1.393589775587861414e-09,0.000000000000000000e+00,2.539358977558786250e-08,0.000000000000000000e+00
3.958399999999999912e-05,1.326594205503949948e-09,0.000000000000000000e+00,2.532659420550394937e-08,0.000000000000000000e+00
3.960000000000000033e-05,1.258228167946619692e-09,0.000000000000000000e+00,2.525822816794661912e-08,0.000000000000000000e+00
